countrycode,country,date,retail,grocery,parks,transit,workplaces,residential,stringencyindex,c1_school_closing,c2_workplace_closing,c3_cancel_public_events,c4_restrictions_on_gatherings,c5_close_public_transport,c6_stay_at_home_requirements,c7_restrictions_on_internal_movement,c8_international_travel_controls,e1_income_support,confirmedcases,confirmeddeaths
IT,Italy,2020-09-23,-9.0,0.0,33.0,-17.0,-22.0,4.0,62.96,2.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-09-24,-10.0,0.0,29.0,-17.0,-23.0,4.0,62.96,2.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-09-25,-14.0,-2.0,13.0,-19.0,-24.0,5.0,62.96,2.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-09-26,-11.0,-3.0,31.0,-10.0,-13.0,1.0,62.96,2.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-09-27,-20.0,-12.0,-3.0,-17.0,-2.0,3.0,62.96,2.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-09-28,-10.0,-1.0,19.0,-19.0,-22.0,4.0,62.96,2.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-09-29,-5.0,3.0,42.0,-14.0,-21.0,3.0,62.96,2.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-09-30,-8.0,2.0,39.0,-13.0,-21.0,2.0,62.96,2.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-01,-9.0,5.0,25.0,-14.0,-19.0,3.0,61.11,1.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-02,-14.0,0.0,8.0,-16.0,-20.0,4.0,61.11,1.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-03,-13.0,-3.0,13.0,-10.0,-14.0,2.0,61.11,1.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-04,-15.0,-10.0,11.0,-10.0,-2.0,1.0,61.11,1.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-05,-11.0,0.0,19.0,-14.0,-20.0,3.0,61.11,1.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-06,-8.0,2.0,27.0,-13.0,-20.0,3.0,63.89,1.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-07,-12.0,0.0,20.0,-15.0,-18.0,3.0,63.89,1.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-08,-10.0,2.0,30.0,-14.0,-18.0,3.0,63.89,1.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-09,-11.0,2.0,30.0,-13.0,-18.0,3.0,63.89,1.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-10,-12.0,-4.0,41.0,-7.0,-10.0,0.0,63.89,1.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-11,-24.0,-12.0,-19.0,-25.0,-6.0,4.0,63.89,1.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-12,-15.0,-2.0,4.0,-19.0,-19.0,5.0,63.89,1.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-13,-11.0,1.0,20.0,-16.0,-18.0,4.0,63.89,1.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-14,-15.0,0.0,5.0,-19.0,-17.0,5.0,65.74,1.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-15,-19.0,-2.0,-17.0,-24.0,-18.0,7.0,65.74,1.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-16,-16.0,4.0,6.0,-19.0,-18.0,6.0,65.74,1.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-17,-17.0,-3.0,22.0,-14.0,-12.0,3.0,65.74,1.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-18,-20.0,-11.0,20.0,-15.0,-6.0,3.0,65.74,1.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-19,-16.0,-2.0,11.0,-21.0,-18.0,6.0,65.74,1.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-20,-15.0,0.0,14.0,-21.0,-18.0,6.0,65.74,1.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-21,-16.0,0.0,12.0,-22.0,-17.0,6.0,65.74,1.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-22,-17.0,1.0,5.0,-22.0,-18.0,7.0,65.74,1.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-23,-20.0,1.0,-7.0,-28.0,-20.0,8.0,75.93,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-24,-25.0,-4.0,-6.0,-25.0,-14.0,6.0,75.93,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-25,-28.0,-16.0,5.0,-26.0,-9.0,5.0,75.93,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-26,-26.0,-6.0,-14.0,-32.0,-23.0,9.0,78.7,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-27,-21.0,1.0,1.0,-29.0,-24.0,9.0,78.7,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-28,-23.0,0.0,7.0,-30.0,-23.0,9.0,78.7,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-29,-24.0,0.0,-1.0,-32.0,-24.0,10.0,78.7,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-30,-26.0,3.0,2.0,-31.0,-25.0,10.0,78.7,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-10-31,-29.0,-1.0,12.0,-27.0,-21.0,7.0,78.7,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-01,-38.0,-21.0,-3.0,-33.0,-16.0,7.0,78.7,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-02,-24.0,-3.0,-1.0,-36.0,-29.0,10.0,78.7,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-03,-24.0,-3.0,-4.0,-35.0,-27.0,11.0,78.7,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-04,-23.0,0.0,-5.0,-35.0,-25.0,11.0,78.7,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-05,-23.0,3.0,-3.0,-37.0,-27.0,11.0,78.7,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-06,-40.0,-8.0,-15.0,-45.0,-30.0,15.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-07,-45.0,-14.0,-6.0,-43.0,-28.0,13.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-08,-53.0,-36.0,-9.0,-46.0,-25.0,12.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-09,-35.0,-10.0,-9.0,-45.0,-29.0,13.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-10,-32.0,-5.0,-6.0,-43.0,-30.0,13.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-11,-38.0,-8.0,-12.0,-45.0,-30.0,14.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-12,-38.0,-7.0,-19.0,-45.0,-30.0,15.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-13,-39.0,-3.0,-20.0,-45.0,-31.0,15.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-14,-45.0,-10.0,-22.0,-45.0,-28.0,13.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-15,-66.0,-41.0,-39.0,-57.0,-32.0,15.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-16,-43.0,-15.0,-34.0,-50.0,-31.0,15.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-17,-40.0,-10.0,-19.0,-47.0,-31.0,15.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-18,-41.0,-11.0,-16.0,-47.0,-30.0,15.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-19,-41.0,-9.0,-20.0,-47.0,-31.0,15.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-20,-44.0,-9.0,-35.0,-49.0,-32.0,17.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-21,-50.0,-14.0,-33.0,-50.0,-31.0,15.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-22,-63.0,-40.0,-36.0,-56.0,-31.0,15.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-23,-38.0,-12.0,-21.0,-47.0,-30.0,14.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-24,-38.0,-10.0,-20.0,-46.0,-30.0,14.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-25,-38.0,-8.0,-17.0,-46.0,-29.0,14.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-26,-38.0,-8.0,-21.0,-45.0,-29.0,15.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-27,-38.0,-4.0,-26.0,-46.0,-29.0,15.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-28,-47.0,-11.0,-35.0,-48.0,-28.0,14.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-29,-58.0,-34.0,-41.0,-52.0,-27.0,14.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-11-30,-31.0,-8.0,-19.0,-43.0,-27.0,13.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-01,-33.0,-4.0,-26.0,-44.0,-27.0,13.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-02,-39.0,-11.0,-39.0,-48.0,-28.0,15.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-03,-35.0,-4.0,-32.0,-44.0,-27.0,14.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-04,-38.0,-6.0,-38.0,-45.0,-28.0,15.0,80.56,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-05,-44.0,-9.0,-44.0,-48.0,-26.0,14.0,80.56,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-06,-56.0,-30.0,-58.0,-55.0,-24.0,14.0,80.56,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-07,-21.0,10.0,-13.0,-46.0,-45.0,15.0,80.56,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-08,-51.0,-43.0,-33.0,-67.0,-76.0,28.0,80.56,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-09,-29.0,-2.0,-32.0,-42.0,-25.0,12.0,80.56,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-10,-28.0,2.0,-24.0,-40.0,-25.0,12.0,80.56,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-11,-29.0,4.0,-24.0,-39.0,-25.0,12.0,80.56,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-12,-35.0,-3.0,-19.0,-37.0,-21.0,11.0,80.56,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-13,-35.0,-17.0,-3.0,-30.0,-13.0,8.0,80.56,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-14,-19.0,-1.0,-12.0,-37.0,-24.0,10.0,80.56,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-15,-18.0,4.0,-11.0,-35.0,-24.0,10.0,80.56,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-16,-20.0,4.0,-12.0,-35.0,-23.0,10.0,80.56,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-17,-19.0,7.0,-12.0,-33.0,-24.0,10.0,80.56,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-18,-20.0,10.0,-11.0,-31.0,-24.0,10.0,80.56,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-19,-27.0,2.0,-8.0,-26.0,-20.0,8.0,80.56,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-20,-35.0,-8.0,-21.0,-30.0,-8.0,8.0,80.56,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-21,-8.0,15.0,-7.0,-35.0,-24.0,9.0,80.56,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-22,-5.0,25.0,4.0,-31.0,-25.0,8.0,80.56,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-23,0.0,46.0,9.0,-28.0,-29.0,7.0,80.56,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-24,-52.0,6.0,-47.0,-63.0,-62.0,24.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-25,-87.0,-88.0,-66.0,-82.0,-85.0,32.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-26,-85.0,-78.0,-60.0,-75.0,-67.0,22.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-27,-71.0,-27.0,-57.0,-62.0,-28.0,15.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-28,-36.0,-6.0,-32.0,-52.0,-48.0,19.0,78.7,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-29,-28.0,13.0,-17.0,-46.0,-45.0,17.0,78.7,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-30,-24.0,37.0,-15.0,-43.0,-44.0,16.0,78.7,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2020-12-31,-50.0,9.0,-37.0,-62.0,-62.0,24.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-01,-88.0,-90.0,-66.0,-83.0,-85.0,31.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-02,-69.0,-36.0,-66.0,-68.0,-49.0,21.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-03,-72.0,-42.0,-59.0,-62.0,-28.0,16.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-04,-23.0,15.0,-16.0,-45.0,-43.0,15.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-05,-47.0,5.0,-45.0,-58.0,-49.0,20.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-06,-73.0,-57.0,-45.0,-73.0,-78.0,31.0,82.41,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-07,-26.0,1.0,-23.0,-42.0,-29.0,13.0,78.7,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-08,-27.0,2.0,-17.0,-40.0,-28.0,13.0,78.7,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-09,-51.0,-13.0,-44.0,-50.0,-26.0,15.0,78.7,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-10,-66.0,-38.0,-57.0,-57.0,-23.0,15.0,78.7,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-11,-30.0,-5.0,-24.0,-42.0,-24.0,11.0,76.85,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-12,-30.0,-4.0,-18.0,-40.0,-25.0,11.0,76.85,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-13,-33.0,-6.0,-15.0,-41.0,-25.0,10.0,76.85,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-14,-36.0,-9.0,-24.0,-43.0,-28.0,11.0,74.07,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-15,-39.0,-10.0,-32.0,-44.0,-29.0,11.0,74.07,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-16,-44.0,-14.0,-21.0,-43.0,-28.0,10.0,74.07,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-17,-68.0,-41.0,-56.0,-60.0,-29.0,13.0,74.07,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-18,-41.0,-16.0,-27.0,-45.0,-30.0,11.0,74.07,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-19,-40.0,-14.0,-24.0,-44.0,-30.0,11.0,74.07,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-20,-42.0,-13.0,-31.0,-45.0,-29.0,12.0,74.07,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-21,-42.0,-13.0,-36.0,-46.0,-29.0,12.0,74.07,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-22,-45.0,-13.0,-43.0,-47.0,-29.0,13.0,74.07,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-23,-50.0,-14.0,-37.0,-47.0,-27.0,12.0,74.07,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-24,-63.0,-37.0,-48.0,-55.0,-26.0,12.0,74.07,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-25,-38.0,-13.0,-29.0,-43.0,-28.0,10.0,74.07,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-26,-36.0,-10.0,-13.0,-39.0,-28.0,10.0,74.07,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-27,-38.0,-9.0,-20.0,-40.0,-26.0,11.0,74.07,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-28,-37.0,-7.0,-21.0,-40.0,-27.0,11.0,74.07,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-29,-39.0,-5.0,-24.0,-41.0,-27.0,11.0,74.07,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-30,-43.0,-10.0,-13.0,-40.0,-24.0,10.0,74.07,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
IT,Italy,2021-01-31,-58.0,-31.0,-40.0,-50.0,-22.0,11.0,74.07,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,
JP,Japan,2020-02-15,-1.0,4.0,7.0,1.0,4.0,0.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,54.0,1.0
JP,Japan,2020-02-16,-9.0,-6.0,-35.0,-10.0,-2.0,2.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,60.0,1.0
JP,Japan,2020-02-17,-2.0,1.0,-5.0,-1.0,0.0,1.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,67.0,1.0
JP,Japan,2020-02-18,1.0,2.0,1.0,-2.0,0.0,1.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,79.0,2.0
JP,Japan,2020-02-19,0.0,2.0,8.0,-3.0,0.0,0.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,85.0,2.0
JP,Japan,2020-02-20,1.0,4.0,4.0,-3.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,95.0,2.0
JP,Japan,2020-02-21,-1.0,2.0,7.0,-2.0,0.0,1.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,112.0,2.0
JP,Japan,2020-02-22,-5.0,1.0,-10.0,-3.0,-1.0,2.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,137.0,2.0
JP,Japan,2020-02-23,1.0,3.0,16.0,2.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,149.0,2.0
JP,Japan,2020-02-24,18.0,4.0,54.0,-27.0,-55.0,14.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,160.0,2.0
JP,Japan,2020-02-25,0.0,7.0,0.0,-2.0,1.0,1.0,34.26,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,173.0,3.0
JP,Japan,2020-02-26,-4.0,3.0,-5.0,-5.0,1.0,1.0,34.26,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,192.0,3.0
JP,Japan,2020-02-27,-3.0,6.0,-4.0,-7.0,0.0,1.0,34.26,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,218.0,4.0
JP,Japan,2020-02-28,-2.0,14.0,-4.0,-10.0,1.0,2.0,34.26,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,236.0,5.0
JP,Japan,2020-02-29,-10.0,9.0,-22.0,-21.0,3.0,4.0,34.26,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,245.0,6.0
JP,Japan,2020-03-01,-10.0,9.0,-1.0,-23.0,1.0,4.0,34.26,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,259.0,6.0
JP,Japan,2020-03-02,-10.0,3.0,-15.0,-15.0,-2.0,4.0,43.52,3.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,278.0,6.0
JP,Japan,2020-03-03,-2.0,9.0,11.0,-15.0,-2.0,4.0,43.52,3.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,298.0,6.0
JP,Japan,2020-03-04,-12.0,-2.0,-21.0,-19.0,-4.0,5.0,43.52,3.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,333.0,7.0
JP,Japan,2020-03-05,-9.0,3.0,-8.0,-18.0,-4.0,4.0,43.52,3.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,365.0,7.0
JP,Japan,2020-03-06,-9.0,2.0,5.0,-18.0,-4.0,5.0,43.52,3.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,420.0,7.0
JP,Japan,2020-03-07,-12.0,2.0,-8.0,-24.0,-4.0,5.0,43.52,3.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,466.0,7.0
JP,Japan,2020-03-08,-17.0,-4.0,-35.0,-31.0,-5.0,6.0,43.52,3.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,499.0,8.0
JP,Japan,2020-03-09,-7.0,2.0,11.0,-15.0,-3.0,4.0,40.74,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,527.0,10.0
JP,Japan,2020-03-10,-9.0,-3.0,-28.0,-18.0,-5.0,6.0,40.74,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,585.0,13.0
JP,Japan,2020-03-11,-3.0,4.0,13.0,-16.0,-4.0,3.0,40.74,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,640.0,15.0
JP,Japan,2020-03-12,-3.0,5.0,16.0,-15.0,-4.0,3.0,40.74,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,696.0,19.0
JP,Japan,2020-03-13,-5.0,3.0,10.0,-17.0,-4.0,5.0,40.74,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,733.0,21.0
JP,Japan,2020-03-14,-14.0,-4.0,-39.0,-27.0,-7.0,7.0,40.74,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,795.0,22.0
JP,Japan,2020-03-15,-7.0,5.0,9.0,-21.0,-3.0,3.0,40.74,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,826.0,24.0
JP,Japan,2020-03-16,-7.0,0.0,-7.0,-15.0,-3.0,4.0,40.74,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,843.0,30.0
